fold_id,cv_tag,html_id,sent_id,CONTENT,CLASS
0,cv076,24945,48,who wouldn't want to speak with a long-dead parent ?,pos
0,cv076,24945,49,or see how their children turn out ?,pos
0,cv076,24945,50,""" tell me about your life , son "" -- excuse me while i mist up .",pos
0,cv076,24945,51,and don't call me a sissy .,pos
0,cv077,22138,0,blade is the movie that shows that wesley snipes really can live up to his potential as one of hollywood's premier leading men .,pos
0,cv077,22138,1,blade is based on the comic book character of the same name and has that comic book kind of feel to it .,pos
0,cv077,22138,2,it is a very stylish movie and for the most part that style works very well .,pos
0,cv077,22138,3,"although , at a few points i thought i was watching a music video as opposed to a movie .",pos
0,cv077,22138,4,"the ideas behind blade are good , as is the basic plot of the story .",pos
0,cv077,22138,5,"but at times , things seem to get a bit muddled , and the writers appear to want to do too many things at once .",pos
0,cv077,22138,6,"that really doesn't take away from the story too much , but it does hurt it a little bit .",pos
0,cv077,22138,7,"blade ( snipes ) is half man , half vampire .",pos
0,cv077,22138,8,his mother was bitten by a vampire when she was pregnant with him and as a result he has many of the classic traits of a vampire .,pos
0,cv077,22138,9,including a thirst for human blood that must be kept under control by a special serum which quenches his blood lust .,pos
0,cv077,22138,10,blade has spent his life hunting down and killing vampires as a sort of revenge for the fact that one of their kind killed his mother .,pos
0,cv077,22138,11,"but this isn't as easy as it seems , because the vampires in blade's world are more sophisticated than the ones that you find in most films .",pos
0,cv077,22138,12,"the government and other authorities know of the existence of vampires , but they let them feast of the population at large because they are taking bribes from the vampires .",pos
0,cv077,22138,13,where do vampires get money ?,pos
0,cv077,22138,14,"well , in blade , they run multinational companies in order to finance their vampire organizations .",pos
0,cv077,22138,15,"i personally thought that this whole secret corporate world run by vampires to be a very clever idea , and a great addition to the movie .",pos
0,cv077,22138,16,blade runs up against the evil deacon frost ( stephen dorff ) a maverick in the vampire community .,pos
0,cv077,22138,17,"he isn't content to live among humans , and is convinced that the vampire race is the superior one and he means to insure its superiority .",pos
0,cv077,22138,18,he has managed to translate the ancient vampire scrolls that tell of the method of making him an all-powerful vampire -- rendering him virtually unstoppable .,pos
0,cv077,22138,19,it's up to blade to see that this doesn't transpire .,pos
0,cv077,22138,20,"admittedly , blade is style over substance through and through .",pos
0,cv077,22138,21,"the story is a relatively forgettable one , but it is fun none the less .",pos
0,cv077,22138,22,the acting in blade is just about what you would expect from a movie of this type .,pos
0,cv077,22138,23,"this isn't a film that is going to win accolades for its performances , and the actors know this .",pos
0,cv077,22138,24,the movie is played for fun and nobody seems to think otherwise .,pos
0,cv077,22138,25,"it's a popcorn movie , and no one involved has any illusions otherwise .",pos
0,cv077,22138,26,blade's production values are as slick as any that you will find in your typical summer blockbuster .,pos
0,cv077,22138,27,the combat sequences between blade and his vampire targets are incredibly well done .,pos
0,cv077,22138,28,"although , the mtv-style cuts did get on my nerves after a while during long sequences .",pos
0,cv077,22138,29,blade is a fun movie with an interesting take on the vampire genre .,pos
0,cv077,22138,30,this is not the movie for those of you who like your vampires in tuxedos and living in coffins in the basement of some gothic castle .,pos
0,cv077,22138,31,what blade excels at is bringing the classic lore of the vampire into the next century with a fresh outlook on life .,pos
0,cv077,22138,32,very cool .,pos
0,cv078,14730,0,"the truman show ( paramount pictures ) running time : 1 hour 42 minutes starring jim carrey and ed harris directed by peter weir after a long wait , jim carrey's dramatic debut finally makes it to the big screen .",pos
0,cv078,14730,1,"in case you've been asleep for the last few months , the plot centres on truman burbank ( carrey ) who leads an seemingly idyllic life in the beautiful town of seahaven .",pos
0,cv078,14730,2,"his life seems so perfect , however , because it's controlled by christoff ( harris ) creator of the truman show , the program burbank is unwittingly the hero of .",pos
0,cv078,14730,3,"that's right , burbank's life is being broadcast live to the american public , and seahaven and all it's inhabitants are inclosed in a massive sound stage .",pos
0,cv078,14730,4,the film takes the jerry springer format one step too far . . .,pos
0,cv078,14730,5,"with an idea so different , it would be easy for the director and screenwriter to dumb it down and appeal to the lowest common denominator .",pos
0,cv078,14730,6,"luckily , the film remains sensible enough to appeal to all ages , yet never seems to be a dumb carrey movie .",pos
0,cv078,14730,7,"talking of carrey , he's perfect in this movie , enjoying the best role in his career .",pos
0,cv078,14730,8,his character is a re-inforced stanley ipkiss from the mask ( 1994 ) and is completely suited to carrey's persona .,pos
0,cv078,14730,9,"he occasionally falls into ace ventura mode , shrieking and being silly , but generally the audience is watching subdued carrey .",pos
0,cv078,14730,10,"he's not completely dramatic like the film promises , however .",pos
0,cv078,14730,11,"ed harris brings an extreme intensity to christoff , the megalomaniac creator of the show .",pos
0,cv078,14730,12,"quiet and well spoken , he burns an image into the viewer .",pos
0,cv078,14730,13,"unfortunately , he's barely in the film , and for the first hour dosen't appear at all !",pos
0,cv078,14730,14,also disappointing is natascha mcelhone's character sylvia .,pos
9,cv925,9459,17,yea .,neg
9,cv925,9459,18,"i so wanted to see george and lee garlington in bed , though i guess i'm used to george after seeing her and mary tyler moore fooling around in "" flirting with disaster . """,neg
9,cv925,9459,19,"the ending is some kind of big tragedy thing , but come on .",neg
9,cv925,9459,20,like we care about any of the characters .,neg
9,cv925,9459,21,"the only interesting one is alicia , mainly because she's alicia , and we mostly see her in the fantasies .",neg
9,cv925,9459,22,so i guess she's some kind of mystery or something .,neg
9,cv925,9459,23,but she is never explored further .,neg
9,cv925,9459,24,"so , basically , this film is just a series of mastabatory images , sometimes featuring a non-nude alicia ( once again , sadly ) , sometimes featuring a scantily-clad george segal ( once again , sadly ) .",neg
9,cv925,9459,25,"i watched this on one of those free previews of showtime or cinemax one night , and let me tell you , it is the only way to watch this film .",neg
9,cv925,9459,26,"i mean , there's a reason they put these kinds of films on late at night : they're just as good as sleeping pills .",neg
9,cv925,9459,27,"and this one is one big fat waste of time , even for an alicia film .",neg
9,cv926,18471,0,star wars : ? episode i -- the phantom menace ( 1999 ),neg
9,cv926,18471,1,"director : george lucas cast : liam neeson , ewan mcgregor , natalie portman , jake lloyd , ian mcdiarmid , samuel l . jackson , oliver ford davies , terence stamp , pernilla august , frank oz , ahmed best , kenny baker , anthony daniels screenplay : george lucas producers : rick mccallum runtime : 131 min .",neg
9,cv926,18471,2,"us distribution : 20th century fox rated pg : mild violence , thematic elements",neg
9,cv926,18471,3,copyright 1999 nathaniel r . atcheson,neg
9,cv926,18471,4,a fellow critic once stated his belief that a reviewer should not speak of himself in his own review .,neg
9,cv926,18471,5,"i've attempted to obey this rule in recent months , but to do so would be impossible in this case .",neg
9,cv926,18471,6,"the fact is , nearly every person who goes to see the phantom menace brings baggage in with them .",neg
9,cv926,18471,7,the original star wars trilogy means so much to so many people .,neg
9,cv926,18471,8,"for me , they calibrated my creativity as a child ; they are masterful , original works of art that mix moving stories with what were astonishing special effects at the time ( and they still hold up pretty darn well ) .",neg
9,cv926,18471,9,"i am too young to have seen star wars in the theater during its original release , but that doesn't make me any less dedicated to it .",neg
9,cv926,18471,10,"on the contrary , the star wars trilogy -- and the empire strikes back in particular -- are three items on a very short list of why i love movies .",neg
9,cv926,18471,11,"when i heard that george lucas would be making the first trilogy in the nine-film series , i got exited .",neg
9,cv926,18471,12,"when i first saw screenshots from the film , well over a year ago , i embarked on a year-long drool of anticipation .",neg
9,cv926,18471,13,"and when the first previews were released last thanksgiving , i was ready to see the film .",neg
9,cv926,18471,14,"but then there was the hype , the insane marketing campaign , and lucasfilm's secretive snobbery over the picture .",neg
9,cv926,18471,15,"in the last weeks before the picture opened , while multitudes of fans waited outside of theaters and stood in the boiling sun days in advance just to be the first ones in the theater , i was tired of hearing about it .",neg
9,cv926,18471,16,i was tired of seeing cardboard cut-outs of the characters whenever i went to kfc or taco bell .,neg
9,cv926,18471,17,i just wanted to see the movie .,neg
9,cv926,18471,18,"reader , do not misunderstand .",neg
9,cv926,18471,19,i did not have an anti-hype reaction .,neg
9,cv926,18471,20,the hype was unavoidable .,neg
9,cv926,18471,21,i understand and accept the hype -- it's just what happens when the prequel to the most widely beloved films of all time get released .,neg
9,cv926,18471,22,"five minutes into the phantom menace , i knew there was a problem .",neg
9,cv926,18471,23,""" who are these jedi knights ? """,neg
9,cv926,18471,24,i asked .,neg
9,cv926,18471,25,""" why are they churning out stale dialogue with machine-gun rapidity ? """,neg
9,cv926,18471,26,""" why aren't these characters being developed before their adventures ? """,neg
9,cv926,18471,27,""" why is there a special effects shot in nearly every frame of the entire film ? """,neg
9,cv926,18471,28,these were just some of my questions early on .,neg
9,cv926,18471,29,"later , i asked , "" where's the magic of the first three films ? """,neg
9,cv926,18471,30,"and "" why am i looking at my watch every fifteen minutes ? '",neg
9,cv926,18471,31,"by the end of the film , i was tired , maddened , and depressed .",neg
9,cv926,18471,32,"george lucas has funneled his own wonderful movies into a pointless , mindless , summer blockbuster .",neg
9,cv926,18471,33,the phantom menace is no star wars film .,neg
9,cv926,18471,34,"take away the title and the jedi talk and the force , and you're left with what is easily one of the most vacuous special effects movies of all time .",neg
9,cv926,18471,35,it's an embarrassment .,neg
9,cv926,18471,36,"i looked desperately for a scene in which a character is explored , or a new theme is examined , or a special effects shot isn't used .",neg
9,cv926,18471,37,"there are a few of each , but they're all token attempts .",neg
9,cv926,18471,38,"the fact is , george lucas has created what is simultaneously an abysmally bad excuse for a movie and a pretty good showcase for digital effects .",neg
9,cv926,18471,39,this is not what i wanted to see .,neg
9,cv926,18471,40,"i didn't want to leave the phantom menace with a headache and a bitter taste in my mouth , but i did .",neg
9,cv926,18471,41,"the story centers mostly around qui-gon jinn ( liam neeson , looking lost and confused ) and his apprentice , obi-wan kenobi ( ewan mcgregor , who scarcely has a line in the film ) and their attempts to liberate the people of the planet naboo .",neg
9,cv926,18471,42,"naboo is the victim of a bureaucratic war with the trade federation ; their contact on naboo is queen amidala ( natalie portman ) , the teenage ruler who truly cares for her people .",neg
9,cv926,18471,43,"after picking up jar jar binks ( a completely cgi character , voiced by ahmed best ) , they head to tatooine , where they meet young anakin skywalker ( jake lloyd ) and his mother ( pernilla august ) .",neg
9,cv926,18471,44,"qui-gon knows that the force is strong with young anakin , and so the jedi knights take the boy with them on their journeys .",neg
9,cv926,18471,45,"the bad guys are darth maul and darth sidious , neither of whom have enough lines to register as characters .",neg
9,cv926,18471,46,there isn't anything particularly wrong with this story when looking at it in synopsis form .,neg
9,cv926,18471,47,"the way lucas has handled it , however , it unsatisfactory .",neg
9,cv926,18471,48,"first of all , we don't learn one single thing about qui-gon jinn .",neg
9,cv926,18471,49,not one thing .,neg
9,cv926,18471,50,what was his life like before this film ?,neg
9,cv926,18471,51,"well , i imagine he didn't have one .",neg
9,cv926,18471,52,that's why he feels like a plot device .,neg
9,cv926,18471,53,"this probably explains why neeson looks so hopeless in the role , and why he's recently retired from film ( i don't blame him , honestly ) .",neg
9,cv926,18471,54,"obi-wan , a character i was really looking forward to learning more about , is even less interesting .",neg
9,cv926,18471,55,"mcgregor has just a few lines , so anyone hoping to see the engaging young actor in a great performance is urged to look elsewhere .",neg
9,cv926,18471,56,"since these two men are the focus of the phantom menace , lucas has served us a big emotional void as the centerpiece of his movie .",neg
9,cv926,18471,57,"things start to pick up when our characters reach tatooine ; young anakin is perhaps the only truly fleshed-out character in the film , and lloyd does a thoughtful job with the role .",neg
9,cv926,18471,58,i was also hugely impressed with the sand speeder scene ; rarely is an action sequence so fast and so exciting .,neg
9,cv926,18471,59,"and when anakin says goodbye to his mother , i found it moving .",neg
9,cv926,18471,60,"also fairly good is portman , and she manages to give a little depth to a character where no depth has been written .",neg
9,cv926,18471,61,"jar jar binks is one of the most annoying characters i've ever had to endure , but he's more interesting than most of the humans .",neg
9,cv926,18471,62,"as soon as the relatively-brief segment on tatooine is over , it's back to the mind-numbing special effects and depthless action scenes .",neg
9,cv926,18471,63,"i've seen many movies that qualify as "" special effects extravaganzas , "" but the phantom menace is the first one i've seen that had me sick of the special effects fifteen minutes into the movie .",neg
9,cv926,18471,64,the reason is obvious : george lucas has no restraint .,neg
9,cv926,18471,65,"i can't say that i didn't find the effects original , because i did -- the final battle between darth maul , obi-wan , and qui-gon is visually exceptional , as is most of the film .",neg
9,cv926,18471,66,but i also found the effects deadening and tiresome .,neg
9,cv926,18471,67,"my breaking point was near the end of the picture , as anakin is getting questioned by yoda and the other jedi masters ; in the background , we see hundreds of digital spaceships flying around through a digital sky , and i wanted that to go away .",neg
9,cv926,18471,68,can't we have one stinking scene that isn't bursting at the seems with a special effects shot ?,neg
9,cv926,18471,69,i got so sick of looking at the cgi characters and spaceships and planets and backgrounds that i really just wanted to go outside and look at a physical landscape for a few hours .,neg
9,cv926,18471,70,and then there's the question of magic .,neg
9,cv926,18471,71,what was lost in the sixteen years between the phantom menace and return of the jedi ?,neg
9,cv926,18471,72,i have a feeling that lucas was so focused on how his movie looked that he forgot entirely the way it should feel .,neg
9,cv926,18471,73,"john williams' familiar score is no help , nor is lucas' direction .",neg
9,cv926,18471,74,i think it comes right down to characters : there are none here .,neg
9,cv926,18471,75,"i longed for the magnetic presence of han , luke , and leia , but i got no such thing .",neg
9,cv926,18471,76,and what about the ridiculous expectations ?,neg
9,cv926,18471,77,"mine weren't that high ; i simply wanted a film that showed me the roots of the films that i grew up loving , a story that had a few characters and a few great special effects .",neg
9,cv926,18471,78,"instead , i got two hours and fifteen minutes of a lifeless and imaginative computer graphics show .",neg
9,cv926,18471,79,"i don't hate the phantom menace as much as i resent it : i'd like to forget that it exists , and yet i can't .",neg
9,cv926,18471,80,it's here to stay .,neg
9,cv926,18471,81,"i can only hope that episodes ii and iii have something of substance in them , because if they don't , then lucas will have pulled off the impossible task of destroying his own indestructible series .",neg
9,cv927,11471,0,the lives of older people in the twilight of their years attempting to come to grips with their shared histories and possible futures is a fascinating topic .,neg
9,cv927,11471,1,finding an all-star cast for such a film is a stroke of genius .,neg
9,cv927,11471,2,"combining all that with a three-time oscar-winning director ( robert benton of "" kramer vs .",neg
9,cv927,11471,3,"kramer "" ) and creating a decidedly mediocre movie is the stuff of disappointment .",neg
9,cv927,11471,4,in yet another noir mystery set in hollywood -- how many of these have we seen during the past few years ?,neg
9,cv927,11471,5,"-- the atmosphere is moody , the actors enjoyable to watch and the story goes nowhere .",neg
9,cv927,11471,6,over-70 harry ross ( paul newman ) is a washed up cop-turned-private eye-turned man friday trying to figure out how to live what remains of his life .,neg
9,cv927,11471,7,"he's screwed up things pretty well ( "" i had a wife and daughter .",neg
9,cv927,11471,8,"now , i'm a drunk ) and is at a crossroads .",neg
9,cv927,11471,9,"a couple of years ago , he traveled to mexico to bring back mel ( reese witherspoon ) , the under-age daughter of jack ( gene hackman ) and catherine ( susan sarandon ) ames and now lives with them .",neg
9,cv927,11471,10,"the ames are former movie stars , past their prime and the three have become fast friends .",neg
9,cv927,11471,11,one gets the impression that ross is just hanging out waiting for something to wake him up .,neg
9,cv927,11471,12,"to fill his time , he does odd jobs for jack and falls in love with catherine .",neg
9,cv927,11471,13,jack is in even worse shape than harry .,neg
9,cv927,11471,14,he's dying of cancer with only a year to live .,neg
9,cv927,11471,15,things do turn more exciting when jack asks harry to drop off a sealed manila envelope for him .,neg
9,cv927,11471,16,"instead of the routine errand that ross expects , he walks into a barrage of bullets from the gun of another ex-cop who is , himself , full of bloody holes .",neg
9,cv927,11471,17,this unsettling event gives the former detective a project to throw himself into and launches an investigation that revolves around the mysterious disappearance of catherine's first husband 20 years before .,neg
9,cv927,11471,18,"through a series of very complex and convoluted plot devices that involve murder ; blackmail ; guns ; mel's mexico traveling partner and his parole officer ; ross's former cop buddies , ex-lover and would-be sidekick , the tale finally ends up exactly where everyone expects it to .",neg
9,cv927,11471,19,"it's a film noir tradition that the story twists and turns down side roads for an unexpected finale , but here the journey meanders towards an ending that no one cares about .",neg
9,cv927,11471,20,the only surprises are exactly whose face fits which role in the scenario .,neg
9,cv927,11471,21,"by the time they show you , it doesn't matter .",neg
9,cv927,11471,22,"the storyline gets goofier and goofier exemplified in ross's relationship with rubin ( giancarlo esposito ) , a partner wannabe .",neg
9,cv927,11471,23,"these scenes are obviously designed to be comic relief , however they are neither .",neg
9,cv927,11471,24,rubin and ross have some past relationship but either it's not explained or i didn't care enough at that point to remember .,neg
9,cv927,11471,25,a running joke about where harry was supposedly shot while in mexico is probably meant to mirror his questions about whether he is still able to perform .,neg
9,cv927,11471,26,"it's also not funny , doesn't connect and keeps on showing up long after it has run its course .",neg
9,cv927,11471,27,"on the positive side , it's often enjoyable to watch the seasoned actors on the screen .",neg
9,cv927,11471,28,"the three leads all have well-deserved academy awards and turn in accomplished , if not extraordinary jobs .",neg
9,cv927,11471,29,"newman is a grand actor , but doesn't seem quite suited to the dark film style .",neg
9,cv927,11471,30,he is a bit too clean and understated to come across as desperate and down and out .,neg
9,cv927,11471,31,"hackman , also low-key , is believable but lacks sparkle .",neg
9,cv927,11471,32,sarandon comes across well as an sultry older babe although she is one-dimensional .,neg
9,cv927,11471,33,"the actors do what they can with lame dialog , but they can't pull the film out of the hole it's dug for itself .",neg
9,cv927,11471,34,"james garner who plays ross's old buddy ex-cop raymond hope is always a treat , but even he half-heartedly struggles through lines like "" i'm glad they didn't shoot your pecker off . """,neg
9,cv927,11471,35,"the best part of the film is the look at old friends , how their relationships change over the years and the difficult choices they must make .",neg
9,cv927,11471,36,the genuinely easy and casual interactions among the actors hint that being on the set was much more interesting than what ended up on the screen,neg
9,cv927,11471,37,the film doesn't run very long before the audience realizes that it's hopeless .,neg
9,cv927,11471,38,the only reason for watching is the actors .,neg
9,cv927,11471,39,"it reminds me of disaster movies such as "" towering inferno "" where the star power is supposed to make everyone ignore the film's problems .",neg
9,cv927,11471,40,"in a better world , there would have been second-rate actors in this second-rate movie and the ones here would have been saved for something better .",neg
9,cv927,11471,41,"of course , we don't live in that better world , but you could make yours a little nicer by choosing a different movie .",neg
9,cv928,9478,0,"martial arts master steven seagal ( not to mention director ! ) has built a career out of playing an allegedly fictitious martial arts superman who never gets hurt in fights , talks in a hushed tone , and squints at any sign of danger .",neg
9,cv928,9478,1,"he's also the most consistent individual in hollywood today , since all his movies suck .",neg
9,cv928,9478,2,"they basically represent his egotisitical tendencies about his art ( that is , martial art ) .",neg
9,cv928,9478,3,"i'm sure the guy's good , and he seems like a nice guy on talk shows , although a tad haughty , but these movies he makes are all the same : a guy who is basically indestructable , is maybe wounded supposedly mortally , then comes back with a vengeance and goes buddha on all the baddies asses ( although i kinda liked "" under siege "" ) .",neg
9,cv928,9478,4,"of course , this one , as a change , has a "" message "" that is drilled into our mind . . . of",neg
9,cv928,9478,5,"course , after he blows up a lot of stuff and kills a bunch of people .",neg
9,cv928,9478,6,so why do i watch his crap ?,neg
9,cv928,9478,7,i usually don't .,neg
9,cv928,9478,8,"i will never , and you can hold me to this , i will never pay to see this man's movies , unless , and only unless , he's in a supporting role ( i . e .",neg
9,cv928,9478,9,""" executive decision "" ) and i'd definitely pay if he dies ( i . e .",neg
9,cv928,9478,10,""" executive decision "" ) .",neg
9,cv928,9478,11,but this one has a special place in my heart .,neg
9,cv928,9478,12,this doesn't mean it's good or that i even liked it .,neg
9,cv928,9478,13,"this was the last movie i watched with my deceased uncle , and we had one hell of a time ripping it apart a la "" mystery science theatre 3000 , "" and this was a couple years before i had heard of "" mystery science theatre 3000 . """,neg
9,cv928,9478,14,"in this one , seagal plays a worker for a mining factory set in alaska and run by the greased-up typical shallow villain , this time played by an oscar-winner to give the movie some more clout - michael caine .",neg
9,cv928,9478,15,it seems that caine wants to do something with his oil factory that includes him dumping oil all over inuit land .,neg
9,cv928,9478,16,"around the 20-30 minute point , seagal speaks up to him in what seems to be the typical speech to all the vain entrepeneurs ( what with his new "" fire down below , "" another "" message film "" ) , and caine has him bumped off . . . or",neg
9,cv928,9478,17,does he ?,neg
9,cv928,9478,18,"seagal is rescued by some inuits , and falls in love with one of them , played by joan chen , who can act , hypothetically , but , for some reason , not here .",neg
9,cv928,9478,19,"one of caine's cliched henchmen ( played here with a lot of overacting by john c . mcginley ) shoots the cheif of the inuit clan , and chen and seagal go on a voyage to take down the oil factory . . . literally ,",neg
9,cv928,9478,20,of course .,neg
9,cv928,9478,21,"at one point , seagal gives a wonderfully hysterical speech about how he doesn't have any options but blow stuff up .",neg
9,cv928,9478,22,"he even goes as far as to say , "" i don't want to kill someone , "" and in the same breath , he asks some guy where the arsenal is .",neg
9,cv928,9478,23,i have no problem with violence .,neg
9,cv928,9478,24,"i'm a huge john woo fan , but he paints his films with suspense , skill , style , depth , characterization , and just plain cool violence .",neg
9,cv928,9478,25,"in the films of seagal , the suspense mainly consists of the baddie attacking him stupidly , and him either wounding or killing them .",neg
9,cv928,9478,26,"at some points , they use the cliche of the talking villain , where the villain has the advantage , can shoot seagal , but begins talking by either telling him his big secret plan , or saying a corny line , to which seagal says something hokey back , and has had enough time to devise of a way to do away with them , and does .",neg
9,cv928,9478,27,"this would be okay if there were any suspense or if it didn't take itself seriously at all , like in the case of this summer's "" con air . """,neg
9,cv928,9478,28,"but seagal is serious about his skill , and of course , his message .",neg
9,cv928,9478,29,i wouldn't mind if this was a message film in the way that they present it to you with evidence .,neg
9,cv928,9478,30,"but seagal has no idea how to present a film where the message is subtle , not pounded into the viewer's mind .",neg
9,cv928,9478,31,"the villain is totally shallow and cartoonish , thus we can't take him and his motives seriously , and while seagal talks about being kind to the environment , he also goes ahead and blows up a square mile of rig , and kills some workers who were just doing his job .",neg
9,cv928,9478,32,"then at the end , he spends a good 10 minutes giving a speech , just in case you didn't get the message from the trailers .",neg
9,cv928,9478,33,"what seagal doesn't realize is that no one takes his films seriously ( although maybe a couple do ) and any message he has is no only redundant , but doesn't comfortably fit in his film , which is filled to the brim with hokey violence , crap suspense , stupid melodrama , and characters who have about as much emotional depth as a petri dish .",neg
9,cv928,9478,34,"as far as seagal and his acting , he's rather boring .",neg
9,cv928,9478,35,"he squints , he kills .",neg
9,cv928,9478,36,period .,neg
9,cv928,9478,37,nothing else .,neg
9,cv928,9478,38,"oh , yeah , there's corny one-liners ( "" i'm gonna reach out and touch someone ! "" ) .",neg
9,cv928,9478,39,"of course , he's the star , and we're supposed to root for him and all , so he makes all the villains unbelievably stupid and a bunch of jerks .",neg
9,cv928,9478,40,"michael caine , who's a great actor , is just supposed to yell and look cold .",neg
9,cv928,9478,41,"he does it well , i guess , but this is no "" alfie . """,neg
9,cv928,9478,42,"of coure , no one was expecting that caliber of performance from him .",neg
9,cv928,9478,43,"his big henchman , john c . mcginley is kinda boring as well , but is not horrible .",neg
9,cv928,9478,44,"and we even get a small performance from that god of drill sergeants on celluloid , r . lee ermey ( from "" full metal jacket "" ) as a hired assasin squad leader who gets to say the obligatory speech about how dangerous seagal is , just for the movie trailers and for seagal's ego .",neg
9,cv928,9478,45,"and also , look for billy bob thornton as one of ermey's assasins .",neg
9,cv928,9478,46,"anyway , to conclude this all , to judge one of seagal's movies is to judge all of them ( except for "" under siege "" and "" executive decision , "" though the latter is not really a "" seagal movie "" ) .",neg
9,cv928,9478,47,"they all have this same formula , they all have the same action , same villain , same plot , but this one has that message , which makes it more excrucitating to watch .",neg
9,cv928,9478,48,"i mean , if you do rent it , and i don't reccomend you do , make sure you just skip the last 10 minutes .",neg
9,cv928,9478,49,"but i have to put it to seagal for creating a film so bad , that the last film i viewed with my uncle was a pleasurable one .",neg
9,cv928,9478,50,my ( extra star for the fun it is to watch and mock ),neg
9,cv929,1841,0,"arye cross and courteney cox star as a pair of bostonians who meet in a bar , go to the movies , fall in love , move in together , etc .",neg
9,cv929,1841,1,review ======,neg
9,cv929,1841,2,"well , if you haven't seen when harry met sally or he said , she said , or if you don't watch love & war on television , you might think this is the most inventive film to come along in ages .",neg
9,cv929,1841,3,"however , if you've seen any of these , than you have seen most of this film .",neg
9,cv929,1841,4,this of course doesn't mean its bad .,neg
9,cv929,1841,5,"some of it is amusing , but overall , i just had to ask what's the point ?",neg
9,cv929,1841,6,arye cross is the stereotypical single male who falls in love .,neg
9,cv929,1841,7,"kevin pollack is the stereotypical female-fearing best friend who make a lot of rather sexist and vulgar jokes , most if which weren't very funny .",neg
9,cv929,1841,8,couteney cox is the stereotypical career-minded woman who falls in love .,neg
9,cv929,1841,9,julie brown is the stereotypical bizarre best friend of said woman .,neg
9,cv929,1841,10,( notice the frequent use of the word stereotypical .,neg
9,cv929,1841,11,"this film uses a lot of formula , the plot is basically known from the opening credits . )",neg
9,cv929,1841,12,so what is good about the movie ?,neg
9,cv929,1841,13,well as i said there are a few amusing moments .,neg
9,cv929,1841,14,"surprisingly , julie brown , who i usually find just plain goofy , was the best thing in the film .",neg
9,cv929,1841,15,also there are several very funny sequences involving analysis of the human mating ritual .,neg
9,cv929,1841,16,"gee , this is really short .",neg
9,cv929,1841,17,not much to say about the film really .,neg
9,cv929,1841,18,it is just kind of there .,neg
9,cv929,1841,19,"watching it on video might not be a complete waste of time , but i wouldn't recommend hiring a baby sitter or spending a lot of money to see it at the theatre .",neg
9,cv930,14949,0,_soldier_ is hands down one of the worst movies a person could ever have to sit through that doesn't have jean claude van damme in it .,neg
9,cv930,14949,1,"i could liken it to the sci-fi cheese that was the hollywood product-of-choice back in the early 80s , but that would be too much of a compliment .",neg
9,cv930,14949,2,"if there is a movie theater in hell , this film is playing there 24 hours a day .",neg
9,cv930,14949,3,"the story , such that there is , revolves around todd ( kurt russell ) , an automaton of a man who has been raised from birth to be a merciless soldier in a not-too-distant ultra-conservative future ( is there any other kind ? )",neg
9,cv930,14949,4,"after years of desensitization at a military academy full of other boys just like him , todd becomes a ground fighter in a series of wars all over the galaxy .",neg
9,cv930,14949,5,"who the enemies in these wars are is never revealed , but the few glimpses of todd in battle show that it doesn't matter , because innocent hostages are wiped out as indifferently as the bad guys .",neg
9,cv930,14949,6,"after ten minutes of this nihilistic trash -- yes folks , there's more -- we see todd as a buff , scarred adult , now so accustomed to the carnage that no confrontation at all causes him to break a sweat .",neg
9,cv930,14949,7,"there's a new wrinkle , though .",neg
9,cv930,14949,8,"todd and his brethren are declared obsolete , and a new batch of soldiers takes their place .",neg
9,cv930,14949,9,"after losing a sanctioned battle with _dragon_'s jason scott lee , the seemingly dead todd is dumped by a flying ice-cube tray ( well , that's what is looked like ) on a remote garbage planet .",neg
9,cv930,14949,10,"if you predict that todd meets a bunch of outcast settlers on this planet , and that they band together to fight a bunch of bad guys coming to destroy them , you're way ahead of the game .",neg
9,cv930,14949,11,the renegade society on this trash heap is so clich you half-expect tina turner and master blaster to come strolling into frame any minute .,neg
9,cv930,14949,12,it's surprising that _soldier_ is the brain-child of _blade runner_ co-writer david webb peoples .,neg
9,cv930,14949,13,"unlike that mind-twisting classic , this film contains just barely enough dialogue to fill about three double-spaced pages .",neg
9,cv930,14949,14,"add into the mix the _mortal kombat_'s paul anderson inept direction , and it's easy to see how _soldier_ turned out so bad .",neg
9,cv930,14949,15,and the special effects !,neg
9,cv930,14949,16,remember the flying steam irons in hardware wars ?,neg
9,cv930,14949,17,gary busey is in this movie .,neg
9,cv930,14949,18,'nuff said .,neg
9,cv930,14949,19,_soldier_ is proof that hollywood still has plenty of bad ideas sitting in its script vaults .,neg
9,cv930,14949,20,that this sad film made it to the silver screen should encourage plenty of aspiring screenwriters out there that there is hope after all .,neg
9,cv930,14949,21,"now if you'll excuse me , i have to go weep for the future .",neg
9,cv931,18783,0,it's a sad state of affairs when the back box blurb is more exciting than the movie contained within it .,neg
9,cv931,18783,1,such is the case for the 1990 paul mayersberg film _the last samurai_ .,neg
9,cv931,18783,2,"though the blurb alludes to "" a jungle filled with political intrigue , uneasy alliances , and murderous enemies at every turn , "" the story of the movie is actually quite simple ( and prosaic ) : a middle-aged japanese businessman named endo ( played by john fujioka ) and his assistant , both of whom have samurai aspirations , travel to africa in search of his ancestor , who went to bring buddhism to africa .",neg
